FirstName,LastName,Start,Finish,TimeStart,TimeFinish
Birgitta,Frente,Guy's Gyros,Guy's Gyros,2014-01-11 19:19:01,2014-01-11 19:19:01
Birgitta,Frente,Guy's Gyros,Bean There Done That,2014-01-13 07:04:01,2014-01-13 07:22:06
Birgitta,Frente,Bean There Done That,Gastech,2014-01-13 07:38:01,2014-01-13 07:58:11
Birgitta,Frente,Gastech,Albert's Fine Clothing,2014-01-13 12:12:01,2014-01-13 12:21:27
Birgitta,Frente,Albert's Fine Clothing,Gastech,2014-01-13 14:09:01,2014-01-13 14:18:27
Birgitta,Frente,Gastech,Guy's Gyros,2014-01-13 17:35:01,2014-01-13 17:40:39
Birgitta,Frente,Guy's Gyros,Hallowed Grounds,2014-01-14 07:41:01,2014-01-14 07:44:46
Birgitta,Frente,Hallowed Grounds,Gastech,2014-01-14 07:55:01,2014-01-14 08:02:09
Birgitta,Frente,Gastech,Brew've Been Served,2014-01-14 12:07:01,2014-01-14 12:10:42
Birgitta,Frente,Brew've Been Served,Gastech,2014-01-14 13:54:01,2014-01-14 13:57:42
Birgitta,Frente,Gastech,Guy's Gyros,2014-01-14 17:46:01,2014-01-14 17:51:39
Birgitta,Frente,Guy's Gyros,Katerina's Café,2014-01-14 19:43:01,2014-01-14 19:46:05
Birgitta,Frente,Katerina's Café,Guy's Gyros,2014-01-14 21:16:01,2014-01-14 21:19:05
Birgitta,Frente,Guy's Gyros,Hallowed Grounds,2014-01-15 06:59:01,2014-01-15 07:01:58
Birgitta,Frente,Hallowed Grounds,Hallowed Grounds,2014-01-15 07:07:01,2014-01-15 07:07:01
Birgitta,Frente,Hallowed Grounds,Gastech,2014-01-15 07:37:01,2014-01-15 07:44:09
Birgitta,Frente,Gastech,Brew've Been Served,2014-01-15 12:24:01,2014-01-15 12:27:42
Birgitta,Frente,Brew've Been Served,Gastech,2014-01-15 14:08:01,2014-01-15 14:11:42
Birgitta,Frente,Gastech,Guy's Gyros,2014-01-15 17:37:01,2014-01-15 17:42:39
Birgitta,Frente,Guy's Gyros,Katerina's Café,2014-01-15 18:39:01,2014-01-15 18:43:01
Birgitta,Frente,Katerina's Café,Guy's Gyros,2014-01-15 20:06:01,2014-01-15 20:09:05
Birgitta,Frente,Guy's Gyros,Hallowed Grounds,2014-01-16 07:24:01,2014-01-16 07:27:46
Birgitta,Frente,Hallowed Grounds,Gastech,2014-01-16 08:00:01,2014-01-16 08:07:09
Birgitta,Frente,Gastech,Albert's Fine Clothing,2014-01-16 12:32:01,2014-01-16 12:41:27
Birgitta,Frente,Albert's Fine Clothing,Gastech,2014-01-16 13:52:01,2014-01-16 14:01:27
Birgitta,Frente,Gastech,Guy's Gyros,2014-01-16 17:20:01,2014-01-16 17:25:39
Birgitta,Frente,Guy's Gyros,Katerina's Café,2014-01-16 18:37:01,2014-01-16 18:40:05
Birgitta,Frente,Katerina's Café,Guy's Gyros,2014-01-16 20:35:01,2014-01-16 20:38:05
Birgitta,Frente,Guy's Gyros,Hallowed Grounds,2014-01-17 07:13:01,2014-01-17 07:18:01
Birgitta,Frente,Hallowed Grounds,Gastech,2014-01-17 07:41:01,2014-01-17 07:48:09
Birgitta,Frente,Gastech,Albert's Fine Clothing,2014-01-17 12:13:01,2014-01-17 12:22:27
Birgitta,Frente,Albert's Fine Clothing,Gastech,2014-01-17 13:57:01,2014-01-17 14:06:27
Birgitta,Frente,Gastech,Guy's Gyros,2014-01-17 17:45:01,2014-01-17 17:50:39
Birgitta,Frente,Guy's Gyros,General Grocer,2014-01-17 19:35:01,2014-01-17 19:43:01
Birgitta,Frente,General Grocer,Guy's Gyros,2014-01-17 20:25:01,2014-01-17 20:33:00
Birgitta,Frente,Guy's Gyros,Brew've Been Served,2014-01-18 13:00:01,2014-01-18 13:02:56
Birgitta,Frente,Brew've Been Served,Guy's Gyros,2014-01-18 14:12:01,2014-01-18 14:14:54
Birgitta,Frente,Guy's Gyros,Guy's Gyros,2014-01-18 14:18:01,2014-01-18 14:18:01
Birgitta,Frente,Guy's Gyros,Roberts and Sons,2014-01-18 18:38:01,2014-01-18 18:46:48
Birgitta,Frente,Roberts and Sons,Guy's Gyros,2014-01-18 19:24:01,2014-01-18 19:32:48
Birgitta,Frente,Guy's Gyros,Katerina's Café,2014-01-19 18:13:01,2014-01-19 18:16:05
Birgitta,Frente,Katerina's Café,Guy's Gyros,2014-01-19 20:35:01,2014-01-19 20:38:03
Vira,Frente,Parla Park,Bean There Done That,2014-01-06 06:53:01,2014-01-06 06:57:01
Vira,Frente,Bean There Done That,Gastech,2014-01-06 07:40:01,2014-01-06 08:00:11
Vira,Frente,Gastech,Ouzeri Elian,2014-01-06 11:56:01,2014-01-06 12:00:01
Vira,Frente,Ouzeri Elian,Gastech,2014-01-06 13:53:01,2014-01-06 13:55:05
Vira,Frente,Gastech,Parla Park,2014-01-06 17:28:01,2014-01-06 17:39:35
Vira,Frente,Parla Park,Albert's Fine Clothing,2014-01-06 19:22:01,2014-01-06 19:24:53
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-06 20:34:01,2014-01-06 20:36:53
Vira,Frente,Parla Park,Bean There Done That,2014-01-07 07:00:01,2014-01-07 07:03:49
Vira,Frente,Bean There Done That,Gastech,2014-01-07 07:48:01,2014-01-07 08:08:11
Vira,Frente,Gastech,Ouzeri Elian,2014-01-07 12:05:01,2014-01-07 12:07:05
Vira,Frente,Ouzeri Elian,Gastech,2014-01-07 13:40:01,2014-01-07 13:42:05
Vira,Frente,Gastech,Parla Park,2014-01-07 17:53:01,2014-01-07 18:04:34
Vira,Frente,Parla Park,Parla Park,2014-01-07 18:13:01,2014-01-07 18:13:01
Vira,Frente,Parla Park,Albert's Fine Clothing,2014-01-07 19:08:01,2014-01-07 19:10:55
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-07 20:06:01,2014-01-07 20:10:01
Vira,Frente,Parla Park,Bean There Done That,2014-01-08 07:10:01,2014-01-08 07:13:49
Vira,Frente,Bean There Done That,Gastech,2014-01-08 07:48:01,2014-01-08 08:08:11
Vira,Frente,Gastech,Katerina's Café,2014-01-08 12:09:01,2014-01-08 12:12:23
Vira,Frente,Katerina's Café,Gastech,2014-01-08 13:45:01,2014-01-08 13:48:23
Vira,Frente,Gastech,Parla Park,2014-01-08 17:30:01,2014-01-08 17:41:35
Vira,Frente,Parla Park,Albert's Fine Clothing,2014-01-08 19:22:01,2014-01-08 19:24:53
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-08 20:03:01,2014-01-08 20:05:50
Vira,Frente,Parla Park,Parla Park,2014-01-08 20:10:01,2014-01-08 20:10:01
Vira,Frente,Parla Park,Bean There Done That,2014-01-09 07:03:01,2014-01-09 07:06:49
Vira,Frente,Bean There Done That,Gastech,2014-01-09 07:37:01,2014-01-09 07:57:11
Vira,Frente,Gastech,Roberts and Sons,2014-01-09 11:55:01,2014-01-09 12:03:26
Vira,Frente,Roberts and Sons,Gastech,2014-01-09 13:31:01,2014-01-09 13:39:26
Vira,Frente,Gastech,Parla Park,2014-01-09 17:51:01,2014-01-09 18:02:35
Vira,Frente,Parla Park,Albert's Fine Clothing,2014-01-09 19:22:01,2014-01-09 19:24:53
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-09 21:07:01,2014-01-09 21:12:01
Vira,Frente,Parla Park,Bean There Done That,2014-01-10 07:37:01,2014-01-10 07:40:49
Vira,Frente,Bean There Done That,Gastech,2014-01-10 07:51:01,2014-01-10 08:11:11
Vira,Frente,Gastech,Katerina's Café,2014-01-10 11:48:01,2014-01-10 11:52:01
Vira,Frente,Katerina's Café,Gastech,2014-01-10 13:51:01,2014-01-10 13:54:23
Vira,Frente,Gastech,Parla Park,2014-01-10 17:41:01,2014-01-10 17:52:35
Vira,Frente,Parla Park,White Building,2014-01-10 19:07:01,2014-01-10 19:08:14
Vira,Frente,White Building,Albert's Fine Clothing,2014-01-10 19:39:01,2014-01-10 19:41:38
Vira,Frente,Albert's Fine Clothing,White Building,2014-01-10 20:13:01,2014-01-10 20:18:01
Vira,Frente,White Building,Parla Park,2014-01-10 23:57:01,2014-01-10 23:58:13
Vira,Frente,Parla Park,Parla Park,2014-01-11 00:22:01,2014-01-11 00:22:01
Vira,Frente,Parla Park,Katerina's Café,2014-01-11 12:40:01,2014-01-11 12:51:20
Vira,Frente,Katerina's Café,Parla Park,2014-01-11 13:37:01,2014-01-11 13:48:20
Vira,Frente,Parla Park,Albert's Fine Clothing,2014-01-12 18:18:01,2014-01-12 18:20:52
Vira,Frente,Albert's Fine Clothing,Albert's Fine Clothing,2014-01-12 18:24:01,2014-01-12 18:24:01
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-12 19:36:01,2014-01-12 19:38:53
Vira,Frente,Parla Park,Bean There Done That,2014-01-13 07:12:01,2014-01-13 07:15:49
Vira,Frente,Bean There Done That,Gastech,2014-01-13 07:49:01,2014-01-13 08:09:11
Vira,Frente,Gastech,Roberts and Sons,2014-01-13 11:56:01,2014-01-13 12:04:17
Vira,Frente,Roberts and Sons,Gastech,2014-01-13 13:34:01,2014-01-13 13:42:17
Vira,Frente,Gastech,Parla Park,2014-01-13 17:46:01,2014-01-13 17:57:35
Vira,Frente,Parla Park,Bean There Done That,2014-01-14 07:11:01,2014-01-14 07:14:49
Vira,Frente,Bean There Done That,Gastech,2014-01-14 07:46:01,2014-01-14 08:06:11
Vira,Frente,Gastech,Katerina's Café,2014-01-14 12:09:01,2014-01-14 12:12:23
Vira,Frente,Katerina's Café,Gastech,2014-01-14 13:29:01,2014-01-14 13:32:23
Vira,Frente,Gastech,Parla Park,2014-01-14 17:46:01,2014-01-14 17:57:35
Vira,Frente,Parla Park,Albert's Fine Clothing,2014-01-14 19:31:01,2014-01-14 19:35:01
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-14 21:09:01,2014-01-14 21:11:52
Vira,Frente,Parla Park,Parla Park,2014-01-14 21:15:01,2014-01-14 21:15:01
Vira,Frente,Parla Park,Bean There Done That,2014-01-15 07:07:01,2014-01-15 07:10:49
Vira,Frente,Bean There Done That,Gastech,2014-01-15 07:55:01,2014-01-15 08:15:11
Vira,Frente,Gastech,Roberts and Sons,2014-01-15 12:11:01,2014-01-15 12:19:26
Vira,Frente,Roberts and Sons,Gastech,2014-01-15 13:46:01,2014-01-15 13:54:26
Vira,Frente,Gastech,Parla Park,2014-01-15 17:46:01,2014-01-15 17:57:35
Vira,Frente,Parla Park,Albert's Fine Clothing,2014-01-15 19:50:01,2014-01-15 19:53:01
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-15 21:12:01,2014-01-15 21:14:53
Vira,Frente,Parla Park,Bean There Done That,2014-01-16 07:19:01,2014-01-16 07:22:49
Vira,Frente,Bean There Done That,Gastech,2014-01-16 07:48:01,2014-01-16 08:08:11
Vira,Frente,Gastech,Roberts and Sons,2014-01-16 11:51:01,2014-01-16 11:59:26
Vira,Frente,Roberts and Sons,Gastech,2014-01-16 13:29:01,2014-01-16 13:37:26
Vira,Frente,Gastech,Parla Park,2014-01-16 17:48:01,2014-01-16 17:59:35
Vira,Frente,Parla Park,Albert's Fine Clothing,2014-01-16 19:18:01,2014-01-16 19:20:53
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-16 20:46:01,2014-01-16 20:48:53
Vira,Frente,Parla Park,Bean There Done That,2014-01-17 07:39:01,2014-01-17 07:42:49
Vira,Frente,Bean There Done That,Gastech,2014-01-17 07:53:01,2014-01-17 08:13:11
Vira,Frente,Gastech,Roberts and Sons,2014-01-17 11:53:01,2014-01-17 12:01:17
Vira,Frente,Roberts and Sons,Gastech,2014-01-17 13:33:01,2014-01-17 13:41:17
Vira,Frente,Gastech,Parla Park,2014-01-17 17:42:01,2014-01-17 17:53:35
Vira,Frente,Parla Park,Ouzeri Elian,2014-01-18 12:39:01,2014-01-18 12:48:32
Vira,Frente,Ouzeri Elian,Albert's Fine Clothing,2014-01-18 13:20:01,2014-01-18 13:27:23
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-18 15:31:01,2014-01-18 15:36:01
Vira,Frente,Parla Park,Albert's Fine Clothing,2014-01-18 18:22:01,2014-01-18 18:24:53
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-18 19:37:01,2014-01-18 19:39:53
Vira,Frente,Parla Park,General Grocer,2014-01-19 12:42:01,2014-01-19 12:49:01
Vira,Frente,General Grocer,General Grocer,2014-01-19 13:11:01,2014-01-19 13:11:32
Vira,Frente,General Grocer,Parla Park,2014-01-19 15:15:01,2014-01-19 15:20:43
Vira,Frente,Parla Park,Parla Park,2014-01-19 15:25:01,2014-01-19 15:25:01
Vira,Frente,Parla Park,Albert's Fine Clothing,2014-01-19 18:34:01,2014-01-19 18:36:53
Vira,Frente,Albert's Fine Clothing,Parla Park,2014-01-19 19:46:01,2014-01-19 19:48:51
Stenig,Fusil,Sannan Park,Katerina's Café,2014-01-06 07:13:01,2014-01-06 07:18:35
Stenig,Fusil,Katerina's Café,Gastech,2014-01-06 07:39:01,2014-01-06 07:44:12
Stenig,Fusil,Gastech,Ouzeri Elian,2014-01-06 11:53:01,2014-01-06 11:55:05
Stenig,Fusil,Ouzeri Elian,Gastech,2014-01-06 13:44:01,2014-01-06 13:46:05
Stenig,Fusil,Gastech,Sannan Park,2014-01-06 17:32:01,2014-01-06 17:37:53
Stenig,Fusil,Sannan Park,Brew've Been Served,2014-01-06 18:47:01,2014-01-06 18:52:01
Stenig,Fusil,Brew've Been Served,Sannan Park,2014-01-06 20:21:01,2014-01-06 20:23:46
Stenig,Fusil,Sannan Park,Sannan Park,2014-01-06 20:27:01,2014-01-06 20:27:01
Stenig,Fusil,Sannan Park,Katerina's Café,2014-01-07 07:13:01,2014-01-07 07:18:35
Stenig,Fusil,Katerina's Café,Gastech,2014-01-07 07:47:01,2014-01-07 07:52:12
Stenig,Fusil,Gastech,Brew've Been Served,2014-01-07 11:54:01,2014-01-07 11:57:42
Stenig,Fusil,Brew've Been Served,Gastech,2014-01-07 13:44:01,2014-01-07 13:47:42
Stenig,Fusil,Gastech,Sannan Park,2014-01-07 17:30:01,2014-01-07 17:35:53
Stenig,Fusil,Sannan Park,Katerina's Café,2014-01-08 07:18:01,2014-01-08 07:23:35
Stenig,Fusil,Katerina's Café,Gastech,2014-01-08 07:56:01,2014-01-08 08:01:12
Stenig,Fusil,Gastech,Roberts and Sons,2014-01-08 11:57:01,2014-01-08 12:05:26
Stenig,Fusil,Roberts and Sons,Gastech,2014-01-08 13:53:01,2014-01-08 14:01:26
Stenig,Fusil,Gastech,Sannan Park,2014-01-08 17:17:01,2014-01-08 17:22:53
Stenig,Fusil,Sannan Park,Katerina's Café,2014-01-09 07:11:01,2014-01-09 07:16:35
Stenig,Fusil,Katerina's Café,Gastech,2014-01-09 07:39:01,2014-01-09 07:44:12
Stenig,Fusil,Gastech,Ouzeri Elian,2014-01-09 12:20:01,2014-01-09 12:22:05
Stenig,Fusil,Ouzeri Elian,Gastech,2014-01-09 13:26:01,2014-01-09 13:28:05
Stenig,Fusil,Gastech,Sannan Park,2014-01-09 17:38:01,2014-01-09 17:43:53
Stenig,Fusil,Sannan Park,Brew've Been Served,2014-01-09 18:32:01,2014-01-09 18:36:01
Stenig,Fusil,Brew've Been Served,Sannan Park,2014-01-09 19:59:01,2014-01-09 20:01:46
Stenig,Fusil,Sannan Park,Sannan Park,2014-01-09 20:10:01,2014-01-09 20:10:01
Stenig,Fusil,Sannan Park,Katerina's Café,2014-01-10 07:01:01,2014-01-10 07:06:35
Stenig,Fusil,Katerina's Café,Gastech,2014-01-10 07:37:01,2014-01-10 07:42:12
Stenig,Fusil,Gastech,Brew've Been Served,2014-01-10 12:01:01,2014-01-10 12:04:42
Stenig,Fusil,Brew've Been Served,Gastech,2014-01-10 13:33:01,2014-01-10 13:36:42
Stenig,Fusil,Gastech,Sannan Park,2014-01-10 17:19:01,2014-01-10 17:24:53
Stenig,Fusil,Sannan Park,Brew've Been Served,2014-01-10 18:42:01,2014-01-10 18:44:47
Stenig,Fusil,Brew've Been Served,Sannan Park,2014-01-10 19:50:01,2014-01-10 19:52:46
Stenig,Fusil,Sannan Park,Sannan Park,2014-01-10 20:00:01,2014-01-10 20:00:01
Stenig,Fusil,Sannan Park,Brew've Been Served,2014-01-11 18:50:01,2014-01-11 18:52:47
Stenig,Fusil,Brew've Been Served,Sannan Park,2014-01-11 19:36:01,2014-01-11 19:38:47
Stenig,Fusil,Sannan Park,Kronos Mart,2014-01-12 18:32:01,2014-01-12 18:42:41
Stenig,Fusil,Kronos Mart,Sannan Park,2014-01-12 20:07:01,2014-01-12 20:19:01
Stenig,Fusil,Sannan Park,Katerina's Café,2014-01-13 07:16:01,2014-01-13 07:21:35
Stenig,Fusil,Katerina's Café,Gastech,2014-01-13 07:46:01,2014-01-13 07:51:12
Stenig,Fusil,Gastech,Roberts and Sons,2014-01-13 12:07:01,2014-01-13 12:15:17
Stenig,Fusil,Roberts and Sons,Gastech,2014-01-13 13:27:01,2014-01-13 13:35:17
Stenig,Fusil,Gastech,Sannan Park,2014-01-13 17:37:01,2014-01-13 17:42:53
Stenig,Fusil,Sannan Park,Katerina's Café,2014-01-14 07:10:01,2014-01-14 07:15:35
Stenig,Fusil,Katerina's Café,Gastech,2014-01-14 07:55:01,2014-01-14 08:00:12
Stenig,Fusil,Gastech,Roberts and Sons,2014-01-14 12:17:01,2014-01-14 12:25:17
Stenig,Fusil,Roberts and Sons,Gastech,2014-01-14 13:40:01,2014-01-14 13:48:17
Stenig,Fusil,Gastech,Carly's Coffee,2014-01-14 14:13:01,2014-01-14 14:19:08
Stenig,Fusil,Carly's Coffee,Gastech,2014-01-14 15:56:01,2014-01-14 16:02:02
Stenig,Fusil,Gastech,Gastech,2014-01-14 16:17:16,2014-01-14 16:17:16
Stenig,Fusil,Gastech,Sannan Park,2014-01-14 17:21:01,2014-01-14 17:26:53
Stenig,Fusil,Sannan Park,Brew've Been Served,2014-01-14 18:28:01,2014-01-14 18:30:46
Stenig,Fusil,Brew've Been Served,Brew've Been Served,2014-01-14 18:36:01,2014-01-14 18:36:01
Stenig,Fusil,Brew've Been Served,Sannan Park,2014-01-14 20:20:01,2014-01-14 20:24:11
Stenig,Fusil,Sannan Park,Katerina's Café,2014-01-15 07:21:01,2014-01-15 07:26:35
Stenig,Fusil,Katerina's Café,Gastech,2014-01-15 07:39:01,2014-01-15 07:44:12
Stenig,Fusil,Gastech,Albert's Fine Clothing,2014-01-15 12:05:01,2014-01-15 12:14:27
Stenig,Fusil,Albert's Fine Clothing,Gastech,2014-01-15 13:32:01,2014-01-15 13:41:27
Stenig,Fusil,Gastech,Sannan Park,2014-01-15 17:37:01,2014-01-15 17:42:53
Stenig,Fusil,Sannan Park,Brew've Been Served,2014-01-15 19:19:01,2014-01-15 19:22:01
Stenig,Fusil,Brew've Been Served,Sannan Park,2014-01-15 20:09:01,2014-01-15 20:13:01
Stenig,Fusil,Sannan Park,Katerina's Café,2014-01-16 07:44:01,2014-01-16 07:49:35
Stenig,Fusil,Katerina's Café,Gastech,2014-01-16 07:56:01,2014-01-16 08:01:12
Stenig,Fusil,Gastech,Brew've Been Served,2014-01-16 12:18:01,2014-01-16 12:21:42
Stenig,Fusil,Brew've Been Served,Gastech,2014-01-16 13:50:01,2014-01-16 13:53:42
Stenig,Fusil,Gastech,Sannan Park,2014-01-16 17:28:01,2014-01-16 17:33:53
Stenig,Fusil,Sannan Park,Brew've Been Served,2014-01-16 18:50:01,2014-01-16 18:52:47
Stenig,Fusil,Brew've Been Served,Sannan Park,2014-01-16 20:21:01,2014-01-16 20:23:47
Stenig,Fusil,Sannan Park,Coffee Cameleon,2014-01-17 07:18:01,2014-01-17 07:25:07
Stenig,Fusil,Coffee Cameleon,Gastech,2014-01-17 08:03:01,2014-01-17 08:08:33
Stenig,Fusil,Gastech,Albert's Fine Clothing,2014-01-17 12:05:01,2014-01-17 12:14:27
Stenig,Fusil,Albert's Fine Clothing,Gastech,2014-01-17 13:33:01,2014-01-17 13:42:27
Stenig,Fusil,Gastech,Sannan Park,2014-01-17 17:28:01,2014-01-17 17:33:53
Stenig,Fusil,Sannan Park,Brew've Been Served,2014-01-17 18:25:01,2014-01-17 18:27:46
Stenig,Fusil,Brew've Been Served,Brew've Been Served,2014-01-17 18:37:01,2014-01-17 18:37:01
Stenig,Fusil,Brew've Been Served,Sannan Park,2014-01-17 19:32:01,2014-01-17 19:34:47
Stenig,Fusil,Sannan Park,Brew've Been Served,2014-01-18 18:15:01,2014-01-18 18:17:47
Stenig,Fusil,Brew've Been Served,Sannan Park,2014-01-18 19:43:01,2014-01-18 19:45:47
Stenig,Fusil,Sannan Park,Brew've Been Served,2014-01-19 18:14:01,2014-01-19 18:16:47
Stenig,Fusil,Brew've Been Served,Sannan Park,2014-01-19 19:56:01,2014-01-19 19:58:44
Hennie,Osvaldo,Frydos Autosupply n' More,Katerina's Café,2014-01-06 07:24:01,2014-01-06 07:26:36
Hennie,Osvaldo,Katerina's Café,Gastech,2014-01-06 07:55:01,2014-01-06 08:00:12
Hennie,Osvaldo,Gastech,Roberts and Sons,2014-01-06 12:23:01,2014-01-06 12:31:17
Hennie,Osvaldo,Roberts and Sons,Gastech,2014-01-06 13:55:01,2014-01-06 14:03:17
Hennie,Osvaldo,Gastech,Guy's Gyros,2014-01-06 17:43:01,2014-01-06 17:48:36
Hennie,Osvaldo,Guy's Gyros,Guy's Gyros,2014-01-06 17:53:01,2014-01-06 17:53:01
Hennie,Osvaldo,Guy's Gyros,Katerina's Café,2014-01-06 19:29:01,2014-01-06 19:32:05
Hennie,Osvaldo,Katerina's Café,Frydos Autosupply n' More,2014-01-06 20:33:01,2014-01-06 20:34:45
Hennie,Osvaldo,Frydos Autosupply n' More,Katerina's Café,2014-01-07 07:44:01,2014-01-07 07:46:36
Hennie,Osvaldo,Katerina's Café,Gastech,2014-01-07 08:09:01,2014-01-07 08:14:12
Hennie,Osvaldo,Gastech,General Grocer,2014-01-07 12:11:01,2014-01-07 12:17:16
Hennie,Osvaldo,General Grocer,Gastech,2014-01-07 13:44:01,2014-01-07 13:50:16
Hennie,Osvaldo,Gastech,Guy's Gyros,2014-01-07 17:23:01,2014-01-07 17:28:39
Hennie,Osvaldo,Guy's Gyros,Katerina's Café,2014-01-07 19:05:01,2014-01-07 19:08:05
Hennie,Osvaldo,Katerina's Café,Frydos Autosupply n' More,2014-01-07 21:08:01,2014-01-07 21:09:43
Hennie,Osvaldo,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-07 21:23:01,2014-01-07 21:23:01
Hennie,Osvaldo,Frydos Autosupply n' More,Katerina's Café,2014-01-08 07:35:01,2014-01-08 07:37:36
Hennie,Osvaldo,Katerina's Café,Gastech,2014-01-08 07:52:01,2014-01-08 07:57:12
Hennie,Osvaldo,Gastech,Katerina's Café,2014-01-08 11:07:01,2014-01-08 11:10:18
Hennie,Osvaldo,Katerina's Café,General Grocer,2014-01-08 12:22:01,2014-01-08 12:31:27
Hennie,Osvaldo,General Grocer,Gastech,2014-01-08 13:29:01,2014-01-08 13:35:16
Hennie,Osvaldo,Gastech,Guy's Gyros,2014-01-08 17:22:01,2014-01-08 17:27:39
Hennie,Osvaldo,Guy's Gyros,Hallowed Grounds,2014-01-09 07:41:01,2014-01-09 07:44:46
Hennie,Osvaldo,Hallowed Grounds,Gastech,2014-01-09 08:00:01,2014-01-09 08:07:09
Hennie,Osvaldo,Gastech,Bean There Done That,2014-01-09 11:16:01,2014-01-09 11:30:01
Hennie,Osvaldo,Bean There Done That,General Grocer,2014-01-09 12:24:01,2014-01-09 12:30:34
Hennie,Osvaldo,General Grocer,Gastech,2014-01-09 13:46:01,2014-01-09 13:52:16
Hennie,Osvaldo,Gastech,Guy's Gyros,2014-01-09 17:42:01,2014-01-09 17:47:39
Hennie,Osvaldo,Guy's Gyros,Katerina's Café,2014-01-09 18:36:01,2014-01-09 18:39:03
Hennie,Osvaldo,Katerina's Café,Katerina's Café,2014-01-09 18:44:01,2014-01-09 18:44:01
Hennie,Osvaldo,Katerina's Café,Frydos Autosupply n' More,2014-01-09 20:21:01,2014-01-09 20:24:01
Hennie,Osvaldo,Frydos Autosupply n' More,Katerina's Café,2014-01-10 07:24:01,2014-01-10 07:26:36
Hennie,Osvaldo,Katerina's Café,Gastech,2014-01-10 07:53:01,2014-01-10 07:58:12
Hennie,Osvaldo,Gastech,Guy's Gyros,2014-01-10 11:23:01,2014-01-10 11:28:56
Hennie,Osvaldo,Guy's Gyros,Guy's Gyros,2014-01-10 11:48:01,2014-01-10 11:48:01
Hennie,Osvaldo,Sannan Park,Ouzeri Elian,2014-01-10 12:12:01,2014-01-10 12:18:55
Hennie,Osvaldo,Ouzeri Elian,Gastech,2014-01-10 13:50:01,2014-01-10 13:52:05
Hennie,Osvaldo,Gastech,Guy's Gyros,2014-01-10 17:26:01,2014-01-10 17:31:39
Hennie,Osvaldo,Guy's Gyros,Katerina's Café,2014-01-10 19:04:01,2014-01-10 19:07:05
Hennie,Osvaldo,Katerina's Café,Frydos Autosupply n' More,2014-01-10 20:09:01,2014-01-10 20:11:01
Hennie,Osvaldo,Frydos Autosupply n' More,Ahaggo Museum,2014-01-11 03:20:01,2014-01-11 03:32:01
Hennie,Osvaldo,Ahaggo Museum,Katerina's Café,2014-01-11 11:02:01,2014-01-11 11:11:12
Hennie,Osvaldo,Katerina's Café,Katerina's Café,2014-01-11 18:46:01,2014-01-11 18:47:06
Hennie,Osvaldo,Katerina's Café,Guy's Gyros,2014-01-11 20:19:01,2014-01-11 20:24:55
Hennie,Osvaldo,Guy's Gyros,Katerina's Café,2014-01-12 18:46:01,2014-01-12 18:50:01
Hennie,Osvaldo,Katerina's Café,Guy's Gyros,2014-01-12 20:14:01,2014-01-12 20:17:05
Hennie,Osvaldo,Guy's Gyros,Hallowed Grounds,2014-01-13 07:11:01,2014-01-13 07:14:46
Hennie,Osvaldo,Hallowed Grounds,Gastech,2014-01-13 07:46:01,2014-01-13 07:53:09
Hennie,Osvaldo,Gastech,Katerina's Café,2014-01-13 12:17:01,2014-01-13 12:20:23
Hennie,Osvaldo,Katerina's Café,Gastech,2014-01-13 13:40:01,2014-01-13 13:43:23
Hennie,Osvaldo,Gastech,Guy's Gyros,2014-01-13 17:35:01,2014-01-13 17:40:39
Hennie,Osvaldo,Guy's Gyros,Katerina's Café,2014-01-13 19:28:01,2014-01-13 19:31:05
Hennie,Osvaldo,Katerina's Café,Frydos Autosupply n' More,2014-01-13 21:25:01,2014-01-13 21:26:40
Hennie,Osvaldo,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-13 21:32:01,2014-01-13 21:32:01
Hennie,Osvaldo,Frydos Autosupply n' More,Spetson Park,2014-01-13 23:00:01,2014-01-13 23:08:13
Hennie,Osvaldo,Spetson Park,Spetson Park,2014-01-14 03:20:01,2014-01-14 03:20:01
Hennie,Osvaldo,Spetson Park,Frydos Autosupply n' More,2014-01-14 03:30:01,2014-01-14 03:43:56
Hennie,Osvaldo,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-14 06:38:01,2014-01-14 06:38:01
Hennie,Osvaldo,Frydos Autosupply n' More,Katerina's Café,2014-01-14 07:11:01,2014-01-14 07:13:36
Hennie,Osvaldo,Katerina's Café,Gastech,2014-01-14 07:51:01,2014-01-14 07:56:12
Hennie,Osvaldo,Gastech,Roberts and Sons,2014-01-14 12:12:01,2014-01-14 12:20:17
Hennie,Osvaldo,Roberts and Sons,Gastech,2014-01-14 13:37:01,2014-01-14 13:45:17
Hennie,Osvaldo,Gastech,Guy's Gyros,2014-01-14 17:33:01,2014-01-14 17:38:39
