CarID,Name,arrival,departure,location,TimeSpent
21,Hennie Osvaldo,2014-01-06 07:26:36,2014-01-06 07:55:01,Katerina's Café,00:28:25
21,Hennie Osvaldo,2014-01-06 08:00:12,2014-01-06 12:23:01,Gastech,04:22:49
21,Hennie Osvaldo,2014-01-06 12:31:17,2014-01-06 13:55:01,Roberts and Sons,01:23:44
21,Hennie Osvaldo,2014-01-06 14:03:17,2014-01-06 17:43:01,Gastech,03:39:44
21,Hennie Osvaldo,2014-01-06 17:48:36,2014-01-06 17:53:01,Guy's Gyros,00:04:25
21,Hennie Osvaldo,2014-01-06 17:53:01,2014-01-06 19:29:01,Guy's Gyros,01:36:00
21,Hennie Osvaldo,2014-01-06 19:32:05,2014-01-06 20:33:01,Katerina's Café,01:00:56
21,Hennie Osvaldo,2014-01-06 20:34:45,2014-01-07 07:44:01,Frydos Autosupply n' More,11:09:16
21,Hennie Osvaldo,2014-01-07 07:46:36,2014-01-07 08:09:01,Katerina's Café,00:22:25
21,Hennie Osvaldo,2014-01-07 08:14:12,2014-01-07 12:11:01,Gastech,03:56:49
21,Hennie Osvaldo,2014-01-07 12:17:16,2014-01-07 13:44:01,General Grocer,01:26:45
21,Hennie Osvaldo,2014-01-07 13:50:16,2014-01-07 17:23:01,Gastech,03:32:45
21,Hennie Osvaldo,2014-01-07 17:28:39,2014-01-07 19:05:01,Guy's Gyros,01:36:22
21,Hennie Osvaldo,2014-01-07 19:08:05,2014-01-07 21:08:01,Katerina's Café,01:59:56
21,Hennie Osvaldo,2014-01-07 21:09:43,2014-01-07 21:23:01,Frydos Autosupply n' More,00:13:18
21,Hennie Osvaldo,2014-01-07 21:23:01,2014-01-08 07:35:01,Frydos Autosupply n' More,10:12:00
21,Hennie Osvaldo,2014-01-08 07:37:36,2014-01-08 07:52:01,Katerina's Café,00:14:25
21,Hennie Osvaldo,2014-01-08 07:57:12,2014-01-08 11:07:01,Gastech,03:09:49
21,Hennie Osvaldo,2014-01-08 11:10:18,2014-01-08 12:22:01,Katerina's Café,01:11:43
21,Hennie Osvaldo,2014-01-08 12:31:27,2014-01-08 13:29:01,General Grocer,00:57:34
21,Hennie Osvaldo,2014-01-08 13:35:16,2014-01-08 17:22:01,Gastech,03:46:45
21,Hennie Osvaldo,2014-01-08 17:27:39,2014-01-09 07:41:01,Guy's Gyros,14:13:22
21,Hennie Osvaldo,2014-01-09 07:44:46,2014-01-09 08:00:01,Hallowed Grounds,00:15:15
21,Hennie Osvaldo,2014-01-09 08:07:09,2014-01-09 11:16:01,Gastech,03:08:52
21,Hennie Osvaldo,2014-01-09 11:30:01,2014-01-09 12:24:01,Bean There Done That,00:54:00
21,Hennie Osvaldo,2014-01-09 12:30:34,2014-01-09 13:46:01,General Grocer,01:15:27
21,Hennie Osvaldo,2014-01-09 13:52:16,2014-01-09 17:42:01,Gastech,03:49:45
21,Hennie Osvaldo,2014-01-09 17:47:39,2014-01-09 18:36:01,Guy's Gyros,00:48:22
21,Hennie Osvaldo,2014-01-09 18:39:03,2014-01-09 18:44:01,Katerina's Café,00:04:58
21,Hennie Osvaldo,2014-01-09 18:44:01,2014-01-09 20:21:01,Katerina's Café,01:37:00
21,Hennie Osvaldo,2014-01-09 20:24:01,2014-01-10 07:24:01,Frydos Autosupply n' More,11:00:00
21,Hennie Osvaldo,2014-01-10 07:26:36,2014-01-10 07:53:01,Katerina's Café,00:26:25
21,Hennie Osvaldo,2014-01-10 07:58:12,2014-01-10 11:23:01,Gastech,03:24:49
21,Hennie Osvaldo,2014-01-10 11:28:56,2014-01-10 11:48:01,Guy's Gyros,00:19:05
21,Hennie Osvaldo,2014-01-10 11:48:01,2014-01-10 12:12:01,Guy's Gyros,00:24:00
21,Hennie Osvaldo,2014-01-10 12:18:55,2014-01-10 13:50:01,Ouzeri Elian,01:31:06
21,Hennie Osvaldo,2014-01-10 13:52:05,2014-01-10 17:26:01,Gastech,03:33:56
21,Hennie Osvaldo,2014-01-10 17:31:39,2014-01-10 19:04:01,Guy's Gyros,01:32:22
21,Hennie Osvaldo,2014-01-10 19:07:05,2014-01-10 20:09:01,Katerina's Café,01:01:56
21,Hennie Osvaldo,2014-01-10 20:11:01,2014-01-11 03:20:01,Frydos Autosupply n' More,07:09:00
21,Hennie Osvaldo,2014-01-11 03:32:01,2014-01-11 11:02:01,Ahaggo Museum,07:30:00
21,Hennie Osvaldo,2014-01-11 11:11:12,2014-01-11 18:46:01,Katerina's Café,07:34:49
21,Hennie Osvaldo,2014-01-11 18:47:06,2014-01-11 20:19:01,Katerina's Café,01:31:55
21,Hennie Osvaldo,2014-01-11 20:24:55,2014-01-12 18:46:01,Guy's Gyros,22:21:06
21,Hennie Osvaldo,2014-01-12 18:50:01,2014-01-12 20:14:01,Katerina's Café,01:24:00
21,Hennie Osvaldo,2014-01-12 20:17:05,2014-01-13 07:11:01,Guy's Gyros,10:53:56
21,Hennie Osvaldo,2014-01-13 07:14:46,2014-01-13 07:46:01,Hallowed Grounds,00:31:15
21,Hennie Osvaldo,2014-01-13 07:53:09,2014-01-13 12:17:01,Gastech,04:23:52
21,Hennie Osvaldo,2014-01-13 12:20:23,2014-01-13 13:40:01,Katerina's Café,01:19:38
21,Hennie Osvaldo,2014-01-13 13:43:23,2014-01-13 17:35:01,Gastech,03:51:38
21,Hennie Osvaldo,2014-01-13 17:40:39,2014-01-13 19:28:01,Guy's Gyros,01:47:22
21,Hennie Osvaldo,2014-01-13 19:31:05,2014-01-13 21:25:01,Katerina's Café,01:53:56
21,Hennie Osvaldo,2014-01-13 21:26:40,2014-01-13 21:32:01,Frydos Autosupply n' More,00:05:21
21,Hennie Osvaldo,2014-01-13 21:32:01,2014-01-13 23:00:01,Frydos Autosupply n' More,01:28:00
21,Hennie Osvaldo,2014-01-13 23:08:13,2014-01-14 03:20:01,Spetson Park,04:11:48
21,Hennie Osvaldo,2014-01-14 03:20:01,2014-01-14 03:30:01,Spetson Park,00:10:00
21,Hennie Osvaldo,2014-01-14 03:43:56,2014-01-14 06:38:01,Frydos Autosupply n' More,02:54:05
21,Hennie Osvaldo,2014-01-14 06:38:01,2014-01-14 07:11:01,Frydos Autosupply n' More,00:33:00
21,Hennie Osvaldo,2014-01-14 07:13:36,2014-01-14 07:51:01,Katerina's Café,00:37:25
21,Hennie Osvaldo,2014-01-14 07:56:12,2014-01-14 12:12:01,Gastech,04:15:49
21,Hennie Osvaldo,2014-01-14 12:20:17,2014-01-14 13:37:01,Roberts and Sons,01:16:44
21,Hennie Osvaldo,2014-01-14 13:45:17,2014-01-14 17:33:01,Gastech,03:47:44
21,Hennie Osvaldo,2014-01-14 17:38:39,2014-01-14 19:16:01,Guy's Gyros,01:37:22
21,Hennie Osvaldo,2014-01-14 19:26:01,2014-01-14 21:17:01,Roberts and Sons,01:51:00
21,Hennie Osvaldo,2014-01-14 21:27:38,2014-01-14 21:36:01,Frydos Autosupply n' More,00:08:23
21,Hennie Osvaldo,2014-01-14 21:36:01,2014-01-15 07:23:01,Frydos Autosupply n' More,09:47:00
21,Hennie Osvaldo,2014-01-15 07:25:36,2014-01-15 07:51:01,Katerina's Café,00:25:25
21,Hennie Osvaldo,2014-01-15 07:56:12,2014-01-15 11:05:01,Gastech,03:08:49
21,Hennie Osvaldo,2014-01-15 11:09:33,2014-01-15 11:13:01,Coffee Chameleon,00:03:28
21,Hennie Osvaldo,2014-01-15 11:13:01,2014-01-15 12:25:01,Coffee Chameleon,01:12:00
21,Hennie Osvaldo,2014-01-15 12:34:48,2014-01-15 13:43:01,Albert's Fine Clothing,01:08:13
21,Hennie Osvaldo,2014-01-15 13:52:27,2014-01-15 17:30:01,Gastech,03:37:34
21,Hennie Osvaldo,2014-01-15 17:35:39,2014-01-16 07:48:01,Guy's Gyros,14:12:22
21,Hennie Osvaldo,2014-01-16 07:51:46,2014-01-16 08:03:01,Hallowed Grounds,00:11:15
21,Hennie Osvaldo,2014-01-16 08:10:09,2014-01-16 11:15:01,Gastech,03:04:52
21,Hennie Osvaldo,2014-01-16 11:26:01,2014-01-16 11:30:01,Frank's Fuel,00:04:00
21,Hennie Osvaldo,2014-01-16 11:30:01,2014-01-16 12:19:01,Frank's Fuel,00:49:00
21,Hennie Osvaldo,2014-01-16 12:23:54,2014-01-16 13:41:01,General Grocer,01:17:07
21,Hennie Osvaldo,2014-01-16 13:47:16,2014-01-16 17:45:01,Gastech,03:57:45
21,Hennie Osvaldo,2014-01-16 17:50:39,2014-01-16 18:43:01,Guy's Gyros,00:52:22
21,Hennie Osvaldo,2014-01-16 18:46:05,2014-01-16 20:31:01,Katerina's Café,01:44:56
21,Hennie Osvaldo,2014-01-16 20:32:45,2014-01-17 07:49:01,Frydos Autosupply n' More,11:16:16
21,Hennie Osvaldo,2014-01-17 07:51:36,2014-01-17 08:08:01,Katerina's Café,00:16:25
21,Hennie Osvaldo,2014-01-17 08:13:12,2014-01-17 11:12:01,Gastech,02:58:49
21,Hennie Osvaldo,2014-01-17 11:17:58,2014-01-17 12:34:01,Guy's Gyros,01:16:03
21,Hennie Osvaldo,2014-01-17 12:43:45,2014-01-17 13:44:01,Roberts and Sons,01:00:16
21,Hennie Osvaldo,2014-01-17 13:52:26,2014-01-17 17:38:01,Gastech,03:45:35
21,Hennie Osvaldo,2014-01-17 17:43:39,2014-01-17 19:14:01,Guy's Gyros,01:30:22
21,Hennie Osvaldo,2014-01-17 19:17:05,2014-01-17 21:17:01,Katerina's Café,01:59:56
21,Hennie Osvaldo,2014-01-17 21:18:40,2014-01-17 21:37:01,Frydos Autosupply n' More,00:18:21
21,Hennie Osvaldo,2014-01-17 21:37:01,2014-01-18 18:35:01,Frydos Autosupply n' More,20:58:00
21,Hennie Osvaldo,2014-01-18 18:36:45,2014-01-18 20:08:01,Katerina's Café,01:31:16
21,Hennie Osvaldo,2014-01-18 20:11:05,2014-01-19 18:36:01,Guy's Gyros,22:24:56
21,Hennie Osvaldo,2014-01-19 18:41:01,2014-01-19 19:46:01,Brew've Been Served,01:05:00
22,Adra Nubarron,2014-01-06 08:06:23,2014-01-06 08:17:01,Katerina's Café,00:10:38
22,Adra Nubarron,2014-01-06 08:22:12,2014-01-06 12:13:01,Gastech,03:50:49
22,Adra Nubarron,2014-01-06 12:21:17,2014-01-06 13:28:01,Roberts and Sons,01:06:44
22,Adra Nubarron,2014-01-06 13:36:17,2014-01-06 17:53:01,Gastech,04:16:44
22,Adra Nubarron,2014-01-06 17:57:16,2014-01-07 07:29:01,Guy's Gyros,13:31:45
22,Adra Nubarron,2014-01-07 07:31:23,2014-01-07 08:01:01,Katerina's Café,00:29:38
22,Adra Nubarron,2014-01-07 08:06:12,2014-01-07 12:19:01,Gastech,04:12:49
22,Adra Nubarron,2014-01-07 12:27:26,2014-01-07 13:28:01,Roberts and Sons,01:00:35
22,Adra Nubarron,2014-01-07 13:36:26,2014-01-07 17:37:01,Gastech,04:00:35
22,Adra Nubarron,2014-01-07 17:41:16,2014-01-08 07:58:01,Guy's Gyros,14:16:45
22,Adra Nubarron,2014-01-08 08:00:23,2014-01-08 08:17:01,Katerina's Café,00:16:38
22,Adra Nubarron,2014-01-08 08:22:12,2014-01-08 12:13:01,Gastech,03:50:49
22,Adra Nubarron,2014-01-08 12:19:16,2014-01-08 13:39:01,General Grocer,01:19:45
22,Adra Nubarron,2014-01-08 13:45:16,2014-01-08 17:35:01,Gastech,03:49:45
22,Adra Nubarron,2014-01-08 17:39:16,2014-01-08 18:29:01,Guy's Gyros,00:49:45
22,Adra Nubarron,2014-01-08 18:35:34,2014-01-08 18:40:01,Ouzeri Elian,00:04:27
22,Adra Nubarron,2014-01-08 18:40:01,2014-01-08 20:16:01,Ouzeri Elian,01:36:00
22,Adra Nubarron,2014-01-08 20:24:01,2014-01-09 07:37:01,Guy's Gyros,11:13:00
22,Adra Nubarron,2014-01-09 07:39:23,2014-01-09 08:19:01,Katerina's Café,00:39:38
22,Adra Nubarron,2014-01-09 08:24:12,2014-01-09 17:36:01,Gastech,09:11:49
22,Adra Nubarron,2014-01-09 17:40:16,2014-01-09 19:45:01,Guy's Gyros,02:04:45
22,Adra Nubarron,2014-01-09 19:45:58,2014-01-09 20:28:01,Brew've Been Served,00:42:03
22,Adra Nubarron,2014-01-09 20:28:58,2014-01-10 07:23:01,Guy's Gyros,10:54:03
22,Adra Nubarron,2014-01-10 07:25:23,2014-01-10 08:10:01,Katerina's Café,00:44:38
22,Adra Nubarron,2014-01-10 08:15:12,2014-01-10 12:02:01,Gastech,03:46:49
22,Adra Nubarron,2014-01-10 12:10:26,2014-01-10 13:46:01,Roberts and Sons,01:35:35
22,Adra Nubarron,2014-01-10 13:54:26,2014-01-10 17:43:01,Gastech,03:48:35
22,Adra Nubarron,2014-01-10 17:47:16,2014-01-11 18:24:01,Guy's Gyros,00:36:45
22,Adra Nubarron,2014-01-11 18:34:08,2014-01-11 20:09:01,Roberts and Sons,01:34:53
22,Adra Nubarron,2014-01-11 20:19:08,2014-01-12 12:55:01,Guy's Gyros,16:35:53
22,Adra Nubarron,2014-01-12 13:03:58,2014-01-12 13:40:01,General Grocer,00:36:03
22,Adra Nubarron,2014-01-12 13:43:11,2014-01-12 13:51:01,Ouzeri Elian,00:07:50
22,Adra Nubarron,2014-01-12 13:51:01,2014-01-12 15:31:01,Ouzeri Elian,01:40:00
22,Adra Nubarron,2014-01-12 15:38:03,2014-01-12 18:34:01,Guy's Gyros,02:55:58
22,Adra Nubarron,2014-01-12 18:42:58,2014-01-12 19:51:01,General Grocer,01:08:03
22,Adra Nubarron,2014-01-12 20:01:01,2014-01-13 07:30:01,Guy's Gyros,11:29:00
22,Adra Nubarron,2014-01-13 07:32:23,2014-01-13 08:11:01,Katerina's Café,00:38:38
22,Adra Nubarron,2014-01-13 08:16:12,2014-01-13 11:54:01,Gastech,03:37:49
22,Adra Nubarron,2014-01-13 12:02:17,2014-01-13 13:22:01,Roberts and Sons,01:19:44
22,Adra Nubarron,2014-01-13 13:30:17,2014-01-13 17:53:01,Gastech,04:22:44
22,Adra Nubarron,2014-01-13 17:57:16,2014-01-13 19:51:01,Guy's Gyros,01:53:45
22,Adra Nubarron,2014-01-13 19:51:55,2014-01-13 19:55:45,Brew've Been Served,00:03:50
22,Adra Nubarron,2014-01-13 19:55:45,2014-01-13 20:45:01,Brew've Been Served,00:49:16
22,Adra Nubarron,2014-01-13 20:45:58,2014-01-14 07:40:01,Guy's Gyros,10:54:03
22,Adra Nubarron,2014-01-14 07:42:23,2014-01-14 08:05:01,Katerina's Café,00:22:38
22,Adra Nubarron,2014-01-14 08:10:12,2014-01-14 17:53:01,Gastech,09:42:49
22,Adra Nubarron,2014-01-14 17:57:16,2014-01-15 07:28:01,Guy's Gyros,13:30:45
22,Adra Nubarron,2014-01-15 07:30:23,2014-01-15 07:56:01,Katerina's Café,00:25:38
22,Adra Nubarron,2014-01-15 08:01:12,2014-01-15 12:12:01,Gastech,04:10:49
22,Adra Nubarron,2014-01-15 12:15:23,2014-01-15 13:32:01,Katerina's Café,01:16:38
22,Adra Nubarron,2014-01-15 13:35:23,2014-01-15 17:53:01,Gastech,04:17:38
22,Adra Nubarron,2014-01-15 17:57:16,2014-01-15 19:18:01,Guy's Gyros,01:20:45
22,Adra Nubarron,2014-01-15 19:18:58,2014-01-15 21:06:01,Brew've Been Served,01:47:03
22,Adra Nubarron,2014-01-15 21:07:01,2014-01-16 07:20:01,Guy's Gyros,10:13:00
22,Adra Nubarron,2014-01-16 07:22:23,2014-01-16 08:05:01,Katerina's Café,00:42:38
22,Adra Nubarron,2014-01-16 08:10:12,2014-01-16 12:05:01,Gastech,03:54:49
22,Adra Nubarron,2014-01-16 12:13:17,2014-01-16 13:24:47,Roberts and Sons,01:11:30
22,Adra Nubarron,2014-01-16 13:33:03,2014-01-16 17:31:01,Gastech,03:57:58
22,Adra Nubarron,2014-01-16 17:35:16,2014-01-16 19:29:01,Guy's Gyros,01:53:45
22,Adra Nubarron,2014-01-16 19:36:03,2014-01-16 20:56:01,Ouzeri Elian,01:19:58
22,Adra Nubarron,2014-01-16 21:03:03,2014-01-17 08:02:01,Guy's Gyros,10:58:58
22,Adra Nubarron,2014-01-17 08:04:23,2014-01-17 08:24:01,Katerina's Café,00:19:38
22,Adra Nubarron,2014-01-17 08:29:12,2014-01-17 17:48:01,Gastech,09:18:49
22,Adra Nubarron,2014-01-17 17:52:16,2014-01-17 19:10:01,Guy's Gyros,01:17:45
22,Adra Nubarron,2014-01-17 19:17:03,2014-01-17 20:23:01,Ouzeri Elian,01:05:58
22,Adra Nubarron,2014-01-17 20:30:03,2014-01-18 10:02:01,Guy's Gyros,13:31:58
22,Adra Nubarron,2014-01-18 10:12:43,2014-01-18 11:13:01,Kronos Capital,01:00:18
22,Adra Nubarron,2014-01-18 11:13:01,2014-01-18 13:22:01,Kronos Capital,02:09:00
22,Adra Nubarron,2014-01-18 13:31:38,2014-01-18 18:42:01,Ahaggo Museum,05:10:23
22,Adra Nubarron,2014-01-18 18:46:08,2014-01-18 20:07:01,Albert's Fine Clothing,01:20:53
22,Adra Nubarron,2014-01-18 20:18:03,2014-01-19 18:35:01,Guy's Gyros,22:16:58
22,Adra Nubarron,2014-01-19 18:35:58,2014-01-19 19:46:01,Brew've Been Served,01:10:03
23,Varja Lagos,2014-01-06 07:45:23,2014-01-06 07:56:01,Katerina's Café,00:10:38
23,Varja Lagos,2014-01-06 08:01:12,2014-01-06 12:20:01,Gastech,04:18:49
23,Varja Lagos,2014-01-06 12:28:26,2014-01-06 13:23:01,Roberts and Sons,00:54:35
23,Varja Lagos,2014-01-06 13:31:26,2014-01-06 16:45:01,Gastech,03:13:35
23,Varja Lagos,2014-01-06 16:50:12,2014-01-06 17:12:01,U-Pump,00:21:49
23,Varja Lagos,2014-01-06 17:12:01,2014-01-06 17:30:01,U-Pump,00:18:00
23,Varja Lagos,2014-01-06 17:36:50,2014-01-06 18:45:01,Guy's Gyros,01:08:11
23,Varja Lagos,2014-01-06 18:45:58,2014-01-06 20:18:01,Brew've Been Served,01:32:03
23,Varja Lagos,2014-01-06 20:21:01,2014-01-07 07:45:01,Guy's Gyros,11:24:00
23,Varja Lagos,2014-01-07 07:47:23,2014-01-07 07:58:01,Katerina's Café,00:10:38
23,Varja Lagos,2014-01-07 08:03:12,2014-01-07 12:19:01,Gastech,04:15:49
23,Varja Lagos,2014-01-07 12:22:23,2014-01-07 13:42:01,Katerina's Café,01:19:38
23,Varja Lagos,2014-01-07 13:45:23,2014-01-07 17:28:01,Gastech,03:42:38
23,Varja Lagos,2014-01-07 17:32:16,2014-01-07 18:31:01,Guy's Gyros,00:58:45
23,Varja Lagos,2014-01-07 18:31:57,2014-01-07 18:36:01,Brew've Been Served,00:04:04
23,Varja Lagos,2014-01-07 18:36:01,2014-01-07 19:55:01,Brew've Been Served,01:19:00
23,Varja Lagos,2014-01-07 19:55:56,2014-01-07 20:05:01,Guy's Gyros,00:09:05
23,Varja Lagos,2014-01-07 20:05:01,2014-01-08 07:34:01,Guy's Gyros,11:29:00
23,Varja Lagos,2014-01-08 07:36:23,2014-01-08 07:56:01,Katerina's Café,00:19:38
23,Varja Lagos,2014-01-08 08:01:12,2014-01-08 11:56:01,Gastech,03:54:49
23,Varja Lagos,2014-01-08 12:02:16,2014-01-08 13:42:01,General Grocer,01:39:45
23,Varja Lagos,2014-01-08 13:48:16,2014-01-08 17:28:01,Gastech,03:39:45
23,Varja Lagos,2014-01-08 17:32:16,2014-01-08 18:42:01,Guy's Gyros,01:09:45
23,Varja Lagos,2014-01-08 18:45:01,2014-01-08 20:19:01,Brew've Been Served,01:34:00
23,Varja Lagos,2014-01-08 20:19:58,2014-01-09 07:41:01,Guy's Gyros,11:21:03
23,Varja Lagos,2014-01-09 07:43:23,2014-01-09 08:02:01,Katerina's Café,00:18:38
23,Varja Lagos,2014-01-09 08:07:12,2014-01-09 12:14:01,Gastech,04:06:49
23,Varja Lagos,2014-01-09 12:22:17,2014-01-09 13:28:01,Roberts and Sons,01:05:44
23,Varja Lagos,2014-01-09 13:36:17,2014-01-09 17:10:01,Gastech,03:33:44
23,Varja Lagos,2014-01-09 17:14:16,2014-01-09 18:16:01,Guy's Gyros,01:01:45
23,Varja Lagos,2014-01-09 18:17:10,2014-01-09 19:37:01,Brew've Been Served,01:19:51
23,Varja Lagos,2014-01-09 19:40:01,2014-01-10 07:21:01,Guy's Gyros,11:41:00
23,Varja Lagos,2014-01-10 07:23:23,2014-01-10 07:52:01,Katerina's Café,00:28:38
23,Varja Lagos,2014-01-10 07:57:12,2014-01-10 12:15:01,Gastech,04:17:49
23,Varja Lagos,2014-01-10 12:23:26,2014-01-10 13:31:01,Roberts and Sons,01:07:35
23,Varja Lagos,2014-01-10 13:39:26,2014-01-10 17:30:01,Gastech,03:50:35
23,Varja Lagos,2014-01-10 17:34:16,2014-01-11 12:46:01,Guy's Gyros,19:11:45
23,Varja Lagos,2014-01-11 12:47:07,2014-01-11 13:49:01,Katerina's Café,01:01:54
23,Varja Lagos,2014-01-11 13:50:07,2014-01-12 18:31:01,Guy's Gyros,04:40:54
23,Varja Lagos,2014-01-12 18:32:01,2014-01-12 19:19:01,Brew've Been Served,00:47:00
23,Varja Lagos,2014-01-12 19:20:01,2014-01-13 07:42:01,Guy's Gyros,12:22:00
23,Varja Lagos,2014-01-13 07:44:23,2014-01-13 08:01:01,Katerina's Café,00:16:38
23,Varja Lagos,2014-01-13 08:06:12,2014-01-13 11:57:01,Gastech,03:50:49
23,Varja Lagos,2014-01-13 12:00:23,2014-01-13 13:23:01,Katerina's Café,01:22:38
23,Varja Lagos,2014-01-13 13:26:23,2014-01-13 17:14:01,Gastech,03:47:38
23,Varja Lagos,2014-01-13 17:18:16,2014-01-14 07:32:01,Guy's Gyros,14:13:45
23,Varja Lagos,2014-01-14 07:34:23,2014-01-14 07:49:01,Katerina's Café,00:14:38
23,Varja Lagos,2014-01-14 07:54:12,2014-01-14 12:23:01,Gastech,04:28:49
23,Varja Lagos,2014-01-14 12:25:05,2014-01-14 13:43:01,Ouzeri Elian,01:17:56
23,Varja Lagos,2014-01-14 13:45:05,2014-01-14 17:26:01,Gastech,03:40:56
23,Varja Lagos,2014-01-14 17:30:16,2014-01-14 18:38:01,Guy's Gyros,01:07:45
23,Varja Lagos,2014-01-14 18:49:02,2014-01-14 20:08:01,Albert's Fine Clothing,01:18:59
23,Varja Lagos,2014-01-14 20:19:02,2014-01-15 07:37:01,Guy's Gyros,11:17:59
23,Varja Lagos,2014-01-15 07:39:23,2014-01-15 08:06:01,Katerina's Café,00:26:38
23,Varja Lagos,2014-01-15 08:11:12,2014-01-15 11:58:01,Gastech,03:46:49
23,Varja Lagos,2014-01-15 12:00:05,2014-01-15 13:30:01,Ouzeri Elian,01:29:56
23,Varja Lagos,2014-01-15 13:32:05,2014-01-15 17:04:01,Gastech,03:31:56
23,Varja Lagos,2014-01-15 17:08:16,2014-01-15 18:46:01,Guy's Gyros,01:37:45
23,Varja Lagos,2014-01-15 18:46:58,2014-01-15 20:00:01,Brew've Been Served,01:13:03
23,Varja Lagos,2014-01-15 20:00:58,2014-01-16 07:10:01,Guy's Gyros,11:09:03
23,Varja Lagos,2014-01-16 07:12:23,2014-01-16 07:42:01,Katerina's Café,00:29:38
23,Varja Lagos,2014-01-16 07:47:12,2014-01-16 12:05:01,Gastech,04:17:49
23,Varja Lagos,2014-01-16 12:08:23,2014-01-16 13:30:01,Katerina's Café,01:21:38
23,Varja Lagos,2014-01-16 13:33:23,2014-01-16 17:19:01,Gastech,03:45:38
23,Varja Lagos,2014-01-16 17:23:16,2014-01-16 18:08:01,Guy's Gyros,00:44:45
23,Varja Lagos,2014-01-16 18:08:58,2014-01-16 19:10:01,Brew've Been Served,01:01:03
23,Varja Lagos,2014-01-16 19:10:58,2014-01-17 07:53:01,Guy's Gyros,12:42:03
23,Varja Lagos,2014-01-17 07:55:23,2014-01-17 08:05:01,Katerina's Café,00:09:38
23,Varja Lagos,2014-01-17 08:10:12,2014-01-17 12:21:01,Gastech,04:10:49
23,Varja Lagos,2014-01-17 12:24:42,2014-01-17 13:28:01,Brew've Been Served,01:03:19
23,Varja Lagos,2014-01-17 13:31:42,2014-01-17 17:12:01,Gastech,03:40:19
23,Varja Lagos,2014-01-17 17:16:16,2014-01-17 18:55:01,Guy's Gyros,01:38:45
23,Varja Lagos,2014-01-17 18:55:58,2014-01-17 20:19:01,Brew've Been Served,01:23:03
23,Varja Lagos,2014-01-17 20:22:01,2014-01-18 12:44:01,Guy's Gyros,16:22:00
23,Varja Lagos,2014-01-18 12:45:07,2014-01-18 13:35:01,Katerina's Café,00:49:54
23,Varja Lagos,2014-01-18 13:48:01,2014-01-18 15:14:01,Kronos Mart,01:26:00
23,Varja Lagos,2014-01-18 15:24:38,2014-01-18 18:16:01,Guy's Gyros,02:51:23
23,Varja Lagos,2014-01-18 18:16:58,2014-01-18 19:13:01,Brew've Been Served,00:56:03
23,Varja Lagos,2014-01-18 19:13:57,2014-01-18 19:23:01,Guy's Gyros,00:09:04
23,Varja Lagos,2014-01-18 19:23:01,2014-01-19 12:50:01,Guy's Gyros,17:27:00
23,Varja Lagos,2014-01-19 12:57:01,2014-01-19 13:29:01,Ouzeri Elian,00:32:00
23,Varja Lagos,2014-01-19 13:35:29,2014-01-19 13:56:01,Brew've Been Served,00:20:32
23,Varja Lagos,2014-01-19 13:56:01,2014-01-19 15:32:01,Brew've Been Served,01:36:00
23,Varja Lagos,2014-01-19 15:33:09,2014-01-19 15:39:01,Guy's Gyros,00:05:52
23,Varja Lagos,2014-01-19 15:39:01,2014-01-19 18:16:01,Guy's Gyros,02:37:00
23,Varja Lagos,2014-01-19 18:16:58,2014-01-19 19:46:01,Brew've Been Served,01:29:03
24,Minke Mies,2014-01-06 07:44:53,2014-01-06 08:07:01,Katerina's Café,00:22:08
24,Minke Mies,2014-01-06 08:12:12,2014-01-06 12:24:01,Gastech,04:11:49
24,Minke Mies,2014-01-06 12:32:26,2014-01-06 13:59:01,Roberts and Sons,01:26:35
24,Minke Mies,2014-01-06 14:07:26,2014-01-06 17:39:01,Gastech,03:31:35
24,Minke Mies,2014-01-06 17:44:38,2014-01-06 18:40:01,Guy's Gyros,00:55:23
24,Minke Mies,2014-01-06 18:49:03,2014-01-06 21:04:01,Albert's Fine Clothing,02:14:58
24,Minke Mies,2014-01-06 21:15:01,2014-01-07 07:21:01,Guy's Gyros,10:06:00
24,Minke Mies,2014-01-07 07:25:49,2014-01-07 07:29:01,Katerina's Café,00:03:12
24,Minke Mies,2014-01-07 07:29:01,2014-01-07 08:02:01,Katerina's Café,00:33:00
24,Minke Mies,2014-01-07 08:07:12,2014-01-07 11:10:01,Gastech,03:02:49
24,Minke Mies,2014-01-07 11:13:17,2014-01-07 11:33:01,Katerina's Café,00:19:44
24,Minke Mies,2014-01-07 11:33:01,2014-01-07 12:31:01,Katerina's Café,00:58:00
24,Minke Mies,2014-01-07 12:32:06,2014-01-07 14:11:01,Katerina's Café,01:38:55
24,Minke Mies,2014-01-07 14:14:23,2014-01-07 17:55:01,Gastech,03:40:38
24,Minke Mies,2014-01-07 18:00:38,2014-01-08 08:06:01,Guy's Gyros,14:05:23
24,Minke Mies,2014-01-08 08:10:53,2014-01-08 08:22:01,Katerina's Café,00:11:08
24,Minke Mies,2014-01-08 08:27:12,2014-01-08 11:20:01,Gastech,02:52:49
24,Minke Mies,2014-01-08 11:32:32,2014-01-08 12:09:01,Bean There Done That,00:36:29
24,Minke Mies,2014-01-08 12:23:51,2014-01-08 14:05:01,Brew've Been Served,01:41:10
24,Minke Mies,2014-01-08 14:08:42,2014-01-08 17:44:01,Gastech,03:35:19
